#nx=3 [0.00000000000E+00,2.50000000000E+01] [2.50000000000E+01,5.00000000000E+01] [5.00000000000E+01,7.50000000000E+01] [7.50000000000E+01,1.00000000000E+02] [1.00000000000E+02,1.25000000000E+02] [1.25000000000E+02,1.50000000000E+02] [1.50000000000E+02,1.75000000000E+02] [1.75000000000E+02,2.00000000000E+02] [2.00000000000E+02,2.50000000000E+02] [2.50000000000E+02,3.00000000000E+02] [3.00000000000E+02,3.50000000000E+02] [3.50000000000E+02,4.00000000000E+02] [4.00000000000E+02,4.50000000000E+02] [4.50000000000E+02,5.00000000000E+02] [5.00000000000E+02,6.00000000000E+02] [6.00000000000E+02,8.00000000000E+02] 
../RRb/RRbjob_highstat/223/00/WpJ.WpJ_RRb.RRb.ptw.s22300.tab.gz 1.30913130934E-03 8.23186268737E-04 9.49106701605E-04 4.13968483637E-04 2.14507463637E-03 1.08322635384E-03 6.88578776444E-04 2.01317571126E-04 3.99126353976E-04 8.60396504950E-05 3.54625589491E-04 5.83706024670E-04 7.06119888184E-04 7.56539058844E-04 1.14017267651E-03 1.06908156135E-03
../RRb/RRbjob_highstat/636/00/WpJ.WpJ_RRb.RRb.ptw.s63600.tab.gz 6.85178525390E-04 3.02862645078E-04 5.96736662892E-04 1.27484052112E-03 3.39001938734E-04 1.58495491370E-03 9.45053343545E-04 2.91470410445E-04 1.21222114239E-04 2.71434519538E-04 1.31049397040E-03 0.00000000000E+00 7.33510896911E-05 8.54920638305E-04 1.03930342091E-03 8.13589867810E-04
../RRb/RRbjob_highstat/269/00/WpJ.WpJ_RRb.RRb.ptw.s26900.tab.gz 1.22742758970E-03 9.68261141480E-04 7.32322431063E-04 1.51121277012E-03 7.87139623936E-04 7.72631739822E-04 1.27086748906E-03 7.85251411213E-04 6.23820714306E-04 1.04140086619E-03 3.55052303701E-04 2.98569236272E-04 2.92403546722E-03 5.59483548415E-04 8.24351930646E-04 5.08116287764E-04
../RRb/RRbjob_highstat/707/00/WpJ.WpJ_RRb.RRb.ptw.s70700.tab.gz 1.17330601619E-03 2.80643661367E-04 1.23419470113E-03 1.14409128174E-03 1.47807164456E-04 9.13790204082E-04 1.05538478928E-03 1.56858753860E-03 3.97901199111E-03 4.94583701428E-04 3.43737885879E-04 9.42714676137E-04 1.22199330816E-03 3.88432912841E-04 9.66873527743E-04 1.12193966813E-03
../RRb/RRbjob_highstat/561/00/WpJ.WpJ_RRb.RRb.ptw.s56100.tab.gz 1.28004790128E-03 1.84151660518E-03 6.30418925727E-04 1.97983162386E-04 9.04028239236E-04 1.77176204627E-03 8.89174507783E-04 1.77469792705E-03 4.75503894694E-04 3.81414603908E-04 1.99523153059E-03 2.98102288522E-04 9.63351510847E-04 5.13145624583E-04 8.24351930646E-04 1.17635837995E-03
../RRb/RRbjob_highstat/194/00/WpJ.WpJ_RRb.RRb.ptw.s19400.tab.gz 1.47486919873E-03 1.46726750433E-03 1.53244411741E-03 3.74666264856E-04 6.77291229163E-04 1.33225328284E-03 1.17186568077E-03 4.42670509363E-04 1.60123639788E-03 5.57315907180E-04 2.85483535131E-04 1.00622514296E-03 1.44503036263E-03 1.25230759089E-03 9.75658659020E-04 3.58970634326E-04
../RRb/RRbjob_highstat/632/00/WpJ.WpJ_RRb.RRb.ptw.s63200.tab.gz 1.13201980877E-03 8.62237650473E-04 2.06384341204E-03 1.48277192910E-03 1.82769210401E-03 9.02260704117E-04 8.89174507783E-04 2.71282026146E-03 2.33686610273E-04 1.63807399354E-04 5.31588997477E-04 1.63775818090E-03 1.05127279452E-03 4.91695417455E-04 1.14017267651E-03 6.50010691324E-04
../RRb/RRbjob_highstat/1367/00/WpJ.WpJ_RRb.RRb.ptw.s136700.tab.gz 7.00320663681E-04 1.10591781826E-03 5.39058859270E-04 5.70689414994E-04 9.27600822781E-04 4.26065152081E-04 7.03677146433E-04 9.47606421756E-04 3.88572953117E-04 1.55074969116E-03 8.84895457025E-04 8.20280684368E-04 9.40231608502E-05 2.09471607919E-04 9.04367322702E-04 1.03066562177E-03
../RRb/RRbjob_highstat/265/00/WpJ.WpJ_RRb.RRb.ptw.s26500.tab.gz 1.16603223948E-03 1.10549603091E-03 1.05441073064E-03 1.45970851645E-03 4.20219180430E-04 7.20871526749E-04 1.05538478928E-03 9.34288239513E-04 3.93522838284E-04 1.70880136228E-04 3.25710738445E-04 3.07566813022E-03 3.81355893042E-04 1.04620151065E-03 9.04367322702E-04 1.07336213614E-03
../RRb/RRbjob_highstat/678/00/WpJ.WpJ_RRb.RRb.ptw.s67800.tab.gz 5.32817836463E-04 1.22537938136E-03 2.01724064343E-03 8.91271697507E-04 1.70611323310E-03 2.02408209353E-04 1.19793941258E-03 1.93688547463E-03 2.55524772866E-03 1.41862560740E-04 1.50068592205E-03 4.31923490463E-04 6.65536999234E-04 1.87351632528E-03 1.14017267651E-03 9.88839853748E-04
../RRb/RRbjob_highstat/749/00/WpJ.WpJ_RRb.RRb.ptw.s74900.tab.gz 1.44419784596E-03 1.69856237106E-03 1.14861840252E-03 6.84110988361E-04 4.13306134136E-04 2.54153921682E-03 1.27086748906E-03 3.29154312538E-03 8.86282040507E-04 1.49676072181E-03 1.65273002644E-03 1.98283675385E-03 1.84085974360E-04 8.75019610949E-04 9.59526346985E-04 9.18549298106E-04
../RRb/RRbjob_highstat/190/00/WpJ.WpJ_RRb.RRb.ptw.s19000.tab.gz 1.00633175322E-03 3.85798883033E-04 5.61750664054E-04 7.79063427996E-04 9.37425747785E-04 1.12506288167E-03 1.19793941258E-03 2.58081457569E-04 1.93558954634E-03 3.80982214286E-04 1.31405363570E-03 1.13752174879E-03 4.54466525563E-04 1.87351632528E-03 1.14017267651E-03 1.57000289102E-03
../RRb/RRbjob_highstat/1327/00/WpJ.WpJ_RRb.RRb.ptw.s132700.tab.gz 1.44419784596E-03 6.20700925348E-04 1.16656135803E-03 1.14470391785E-03 3.68154211148E-03 1.41573505412E-03 1.19793941258E-03 2.49876205487E-03 1.49690751460E-03 0.00000000000E+00 2.36639846057E-03 6.57445183493E-04 5.29858973578E-04 8.46586195933E-04 1.10469368831E-03 1.12193966813E-03
../RRb/RRbjob_highstat/674/00/WpJ.WpJ_RRb.RRb.ptw.s67400.tab.gz 6.00833658655E-04 1.76114994635E-03 5.77820581621E-04 4.27175327565E-04 1.74822353574E-03 1.89821530681E-03 8.89174507783E-04 4.15597725168E-04 1.30022354472E-03 1.48319842250E-04 2.08084312867E-04 4.47177466303E-04 3.65198681780E-04 5.97793972926E-04 9.75658659020E-04 5.73916147460E-04
../RRb/RRbjob_highstat/1006/00/WpJ.WpJ_RRb.RRb.ptw.s100600.tab.gz 5.32817836463E-04 4.76849982071E-04 1.52714240712E-03 3.35662539540E-03 1.23194264605E-03 1.27944672473E-03 6.88578776444E-04 2.15472421376E-03 4.38268880980E-04 8.77667342503E-04 8.57810004661E-04 2.82412359736E-04 9.70355647000E-04 1.87351632528E-03 1.14017267651E-03 3.58970634326E-04
../RRb/RRbjob_highstat/378/00/WpJ.WpJ_RRb.RRb.ptw.s37800.tab.gz 1.16603223948E-03 2.73291837531E-04 1.30020608367E-03 2.01273005580E-04 1.26435447483E-03 1.13825601546E-04 7.03677146433E-04 1.38793246397E-03 7.95035290933E-04 1.36006968270E-03 1.50068592205E-03 4.31923490463E-04 3.65198681780E-04 1.45396040504E-03 1.03930342091E-03 1.57000289102E-03
../RRb/RRbjob_highstat/215/00/WpJ.WpJ_RRb.RRb.ptw.s21500.tab.gz 7.00320663681E-04 3.85798883033E-04 2.42467893198E-03 1.92536856773E-03 7.23310395098E-05 1.82058038364E-04 1.19793941258E-03 1.53632590034E-04 1.32091020307E-03 1.81919459815E-03 3.25710738445E-04 3.07566813022E-03 1.54882569868E-03 1.04620151065E-03 9.04367322702E-04 1.57000289102E-03
../RRb/RRbjob_highstat/1013/00/WpJ.WpJ_RRb.RRb.ptw.s101300.tab.gz 1.13201980877E-03 1.69856237106E-03 4.28339682665E-04 1.23012897006E-03 1.52574906835E-04 4.26065152081E-04 1.27086748906E-03 2.03845467283E-03 2.25897482942E-04 1.57007077537E-03 8.84895457025E-04 8.20280684368E-04 4.54466525563E-04 2.09471607919E-04 9.04367322702E-04 9.18549298106E-04
../RRb/RRbjob_highstat/140/00/WpJ.WpJ_RRb.RRb.ptw.s14000.tab.gz 1.47486919873E-03 1.22537938136E-03 4.87823813990E-04 8.97337531658E-04 8.11216222602E-04 1.33225328284E-03 1.19793941258E-03 9.70070819964E-04 1.01961528907E-03 1.09794885855E-03 5.31588997477E-04 1.63775818090E-03 1.84085974360E-04 4.91695417455E-04 1.14017267651E-03 9.88839853748E-04
../RRb/RRbjob_highstat/211/00/WpJ.WpJ_RRb.RRb.ptw.s21100.tab.gz 1.28004790128E-03 1.10549603091E-03 2.01724064343E-03 3.76931582043E-03 1.56660967685E-04 1.77176204627E-03 1.05538478928E-03 1.61670302985E-04 6.56597053241E-04 5.73129714261E-04 2.85483535131E-04 1.00622514296E-03 6.65536999234E-04 1.25230759089E-03 9.75658659020E-04 1.07336213614E-03
../RRb/RRbjob_highstat/1473/00/WpJ.WpJ_RRb.RRb.ptw.s147300.tab.gz 1.17330601619E-03 1.10591781826E-03 1.05441073064E-03 1.86910040133E-03 4.87139456935E-04 9.13790204082E-04 7.03677146433E-04 8.29481489558E-05 5.52151917882E-04 1.36537986402E-03 1.99523153059E-03 2.98102288522E-04 3.81355893042E-04 5.13145624583E-04 8.24351930646E-04 1.03066562177E-03
../RRb/RRbjob_highstat/624/00/WpJ.WpJ_RRb.RRb.ptw.s62400.tab.gz 1.22742758970E-03 8.62237650473E-04 5.39058859270E-04 2.17273541454E-03 9.77446445006E-05 7.72631739822E-04 8.89174507783E-04 6.74516941193E-04 3.29844340949E-03 1.60903120501E-03 3.43737885879E-04 9.42714676137E-04 9.40231608502E-05 3.88432912841E-04 9.66873527743E-04 6.50010691324E-04
../RRb/RRbjob_highstat/328/00/WpJ.WpJ_RRb.RRb.ptw.s32800.tab.gz 6.85178525390E-04 1.46726750433E-03 2.06384341204E-03 5.60076367049E-04 5.77957869411E-04 1.58495491370E-03 1.17186568077E-03 2.99484648796E-03 5.63299182690E-04 6.29742039486E-04 3.55052303701E-04 2.98569236272E-04 1.05127279452E-03 5.59483548415E-04 8.24351930646E-04 3.58970634326E-04
../RRb/RRbjob_highstat/620/00/WpJ.WpJ_RRb.RRb.ptw.s62000.tab.gz 1.30913130934E-03 1.84151660518E-03 1.53244411741E-03 1.92644632158E-03 7.69533393105E-04 1.08322635384E-03 8.89174507783E-04 1.44081165264E-03 2.72928199576E-03 8.32520502720E-04 1.31049397040E-03 5.83706024670E-04 1.44503036263E-03 8.54920638305E-04 1.03930342091E-03 1.17635837995E-03
../RRb/RRbjob_highstat/253/00/WpJ.WpJ_RRb.RRb.ptw.s25300.tab.gz 8.03558107456E-04 2.80643661367E-04 6.30418925727E-04 2.01106267199E-03 8.11922226470E-04 1.29404748096E-03 1.05538478928E-03 7.78903800094E-05 6.69163108461E-04 3.73784992978E-04 3.54625589491E-04 3.76301401088E-04 9.63351510847E-04 7.56539058844E-04 1.14017267651E-03 1.12193966813E-03
../RRb/RRbjob_highstat/666/00/WpJ.WpJ_RRb.RRb.ptw.s66600.tab.gz 1.66541848580E-03 9.68261141480E-04 1.23419470113E-03 1.14004753335E-03 8.02930375582E-04 8.11759365044E-04 1.27086748906E-03 8.22714413906E-04 4.57244590854E-05 8.21867718598E-04 1.45856411745E-03 9.62592671082E-04 1.22199330816E-03 1.32147305867E-03 9.59526346985E-04 5.08116287764E-04
../RRb/RRbjob_highstat/1294/00/WpJ.WpJ_RRb.RRb.ptw.s129400.tab.gz 7.72874827475E-04 3.02862645078E-04 7.32322431063E-04 1.62645869165E-03 2.16376447960E-04 1.89821530681E-03 9.45053343545E-04 7.89413738325E-04 3.49638548361E-04 3.04394645526E-04 8.51771291008E-05 1.13752174879E-03 2.92403546722E-03 3.94264109941E-04 1.10469368831E-03 8.13589867810E-04
../RRb/RRbjob_highstat/737/00/WpJ.WpJ_RRb.RRb.ptw.s73700.tab.gz 9.14454856535E-04 8.23186268737E-04 5.96736662892E-04 1.22017856318E-03 0.00000000000E+00 8.21459576792E-04 6.88578776444E-04 2.11352804569E-04 1.71330348405E-03 1.40923452390E-03 2.40290366213E-04 3.55074721434E-04 7.33510896911E-05 1.38453838121E-03 9.75658659020E-04 1.06908156135E-03
../RRb/RRbjob_highstat/662/00/WpJ.WpJ_RRb.RRb.ptw.s66200.tab.gz 9.30619046918E-04 3.97382187470E-04 9.49106701605E-04 9.81041040448E-04 2.12005126346E-04 1.29917174272E-03 1.17186568077E-03 3.64361861714E-04 1.44304152774E-04 4.30779714603E-04 2.68150693232E-04 8.69755477129E-04 7.06119888184E-04 3.45979989693E-04 9.59526346985E-04 1.57487469031E-03
../RRb/RRbjob_highstat/295/00/WpJ.WpJ_RRb.RRb.ptw.s29500.tab.gz 6.29605796151E-04 7.17986260615E-04 0.00000000000E+00 4.93485212737E-04 3.31211593671E-04 4.29428568659E-04 1.17186568077E-03 2.92625593142E-04 6.29360486427E-04 1.61349957699E-03 2.31764461040E-04 1.13067914362E-03 1.70669747244E-03 1.33691563443E-03 1.03930342091E-03 9.02316977669E-04
../RRb/RRbjob_highstat/366/00/WpJ.WpJ_RRb.RRb.ptw.s36600.tab.gz 6.47920243308E-04 1.69661158135E-03 1.16656135803E-03 2.21824745261E-03 1.46689869753E-03 1.69399614100E-03 9.45053343545E-04 2.13285575161E-03 4.62881580456E-04 1.01133202490E-03 1.17315022958E-04 1.13067914362E-03 6.04038731164E-04 4.78841898317E-04 8.24351930646E-04 9.18549298106E-04
../RRb/RRbjob_highstat/203/00/WpJ.WpJ_RRb.RRb.ptw.s20300.tab.gz 7.68950249723E-04 7.17986260615E-04 7.02377151882E-04 2.44911665227E-04 8.91373869712E-04 1.10420764228E-03 6.88578776444E-04 6.88124348918E-04 7.33244031204E-04 9.28679837518E-04 6.38120421355E-04 7.04336425441E-04 5.38571258543E-04 4.77224579951E-04 9.66873527743E-04 1.47253028731E-03
../RRb/RRbjob_highstat/291/00/WpJ.WpJ_RRb.RRb.ptw.s29100.tab.gz 8.30840627591E-04 1.42258527614E-04 3.98707643638E-04 1.03652419760E-03 3.72907855101E-03 9.93711609378E-04 9.45053343545E-04 2.02222848785E-03 1.53474755041E-03 2.47177394512E-03 2.36691996791E-03 1.55677968362E-03 6.84090709954E-04 2.69685550767E-03 8.24351930646E-04 5.73916147460E-04
../RRb/RRbjob_highstat/612/00/WpJ.WpJ_RRb.RRb.ptw.s61200.tab.gz 9.44895119364E-04 7.34118122218E-04 9.98446551907E-04 1.02433210129E-03 4.16763391367E-03 4.50366050080E-04 1.27086748906E-03 1.05364016499E-03 7.33901339795E-04 6.76814686330E-04 1.41095091798E-03 3.78006365543E-04 3.46332272806E-03 8.42605700724E-04 9.75658659020E-04 9.02316977669E-04
../RRb/RRbjob_highstat/316/00/WpJ.WpJ_RRb.RRb.ptw.s31600.tab.gz 6.36391242402E-04 4.66111233636E-04 8.82171857960E-04 1.05575474983E-03 4.83910543404E-04 1.00620997016E-04 1.05538478928E-03 1.75172474910E-03 6.07141863069E-04 3.15750260746E-04 8.81648221144E-04 1.11251833072E-03 1.36700263337E-03 1.77321055946E-03 1.14017267651E-03 1.57487469031E-03
../RRb/RRbjob_highstat/1448/00/WpJ.WpJ_RRb.RRb.ptw.s144800.tab.gz 1.02398600584E-03 2.52059324524E-04 4.18897029586E-04 5.25522868518E-04 1.59379741359E-03 1.17423470566E-03 8.89174507783E-04 3.16468704878E-05 9.80762922891E-04 8.25551543173E-04 2.11465610735E-03 4.93418035160E-04 1.19640126991E-04 5.71317053215E-04 9.04367322702E-04 1.06908156135E-03
../RRb/RRbjob_highstat/1313/00/WpJ.WpJ_RRb.RRb.ptw.s131300.tab.gz 1.02398600584E-03 2.04709750884E-03 8.55751460480E-04 2.54351582513E-03 1.44866616871E-03 1.89751538085E-03 7.03677146433E-04 1.77317704527E-03 6.09596347422E-04 2.94524839627E-03 1.95756494241E-03 1.19832414571E-03 0.00000000000E+00 3.24964076410E-04 1.03930342091E-03 8.13589867810E-04
../RRb/RRbjob_highstat/241/00/WpJ.WpJ_RRb.RRb.ptw.s24100.tab.gz 9.54471947494E-04 2.12798308713E-03 1.45839732446E-03 3.76164715215E-05 2.70796780139E-03 9.02260704117E-04 1.17186568077E-03 7.88264434233E-04 3.02323046578E-03 1.97057739375E-03 8.34913080848E-04 3.62151170694E-04 1.53062339755E-03 1.35096801679E-03 9.59526346985E-04 5.08116287764E-04
../RRb/RRbjob_highstat/312/00/WpJ.WpJ_RRb.RRb.ptw.s31200.tab.gz 9.44895119364E-04 9.12561392085E-04 1.14861840252E-03 1.11495745631E-03 5.78021065061E-03 1.80556968171E-03 1.27086748906E-03 5.19773150393E-03 1.33766741314E-03 4.39234002285E-03 3.73638167176E-04 6.37892416955E-04 7.08046591785E-04 1.56432370343E-03 1.10469368831E-03 1.12193966813E-03
../RRb/RRbjob_highstat/725/00/WpJ.WpJ_RRb.RRb.ptw.s72500.tab.gz 7.37508001767E-04 4.28672654112E-04 1.76061120895E-03 4.97297571536E-04 3.73245327539E-04 3.33686600645E-04 1.19793941258E-03 1.10737014860E-03 3.89776238759E-04 1.20259848810E-03 1.16928781212E-03 1.67603293440E-03 2.85607501236E-04 2.28885129568E-03 1.10469368831E-03 1.17635837995E-03
../RRb/RRbjob_highstat/358/00/WpJ.WpJ_RRb.RRb.ptw.s35800.tab.gz 7.68950249723E-04 1.86779315486E-03 5.61750664054E-04 6.82217783305E-04 8.66836671986E-05 1.62990911468E-03 1.05538478928E-03 1.30308657955E-03 3.16358492195E-04 1.36972408328E-03 1.68654517078E-03 2.79970536684E-03 1.03275604900E-03 1.23533899665E-03 9.66873527743E-04 3.58970634326E-04
../RRb/RRbjob_highstat/429/00/WpJ.WpJ_RRb.RRb.ptw.s42900.tab.gz 6.47920243308E-04 4.76849982071E-04 1.52714240712E-03 1.25653412260E-03 6.00182734714E-04 1.64481738040E-03 6.88578776444E-04 4.40116788271E-05 6.45895830540E-04 1.12396253894E-04 1.14874923213E-03 4.47177466303E-04 2.34176469779E-03 3.94264109941E-04 1.10469368831E-03 6.50010691324E-04
../RRb/RRbjob_highstat/650/00/WpJ.WpJ_RRb.RRb.ptw.s65000.tab.gz 6.29605796151E-04 7.92324365269E-04 1.30020608367E-03 1.35906488105E-03 3.53816342764E-04 1.54692007035E-03 7.03677146433E-04 2.91535234765E-04 1.17747275923E-04 2.03431468680E-03 6.63490154341E-04 1.13067914362E-03 1.14389911139E-04 5.97793972926E-04 9.75658659020E-04 0.00000000000E+00
../RRb/RRbjob_highstat/283/00/WpJ.WpJ_RRb.RRb.ptw.s28300.tab.gz 9.30619046918E-04 7.17986260615E-04 4.84939255854E-04 2.65241952378E-03 1.02608218525E-04 1.62880233673E-03 9.45053343545E-04 4.70825069127E-04 6.92557131074E-05 1.47037366967E-03 1.65273002644E-03 1.53894691160E-03 1.15393828802E-03 1.87351632528E-03 1.14017267651E-03 9.18549298106E-04
../RRb/RRbjob_highstat/721/00/WpJ.WpJ_RRb.RRb.ptw.s72100.tab.gz 9.14454856535E-04 7.51937457760E-04 1.16656135803E-03 2.33874047732E-03 1.25988774253E-03 1.27944672473E-03 9.45053343545E-04 0.00000000000E+00 0.00000000000E+00 3.14600406600E-03 8.24900085496E-04 1.98283675385E-03 1.07269332711E-03 8.75019610949E-04 9.59526346985E-04 1.03066562177E-03
../RRb/RRbjob_highstat/354/00/WpJ.WpJ_RRb.RRb.ptw.s35400.tab.gz 7.72874827475E-04 3.55461061815E-04 6.43103169170E-04 5.11923915193E-04 7.60011028961E-04 1.88799862820E-03 6.88578776444E-04 1.29306189555E-03 4.74785417760E-04 5.22602932151E-04 1.31405363570E-03 1.01385210199E-03 2.40073178495E-03 8.75019610949E-04 9.59526346985E-04 1.07336213614E-03
../RRb/RRbjob_highstat/058/00/WpJ.WpJ_RRb.RRb.ptw.s5800.tab.gz 1.66541848580E-03 6.20700925348E-04 6.92231948520E-04 9.93905236387E-04 1.70507309304E-04 1.39498663376E-03 1.19793941258E-03 4.41389775961E-04 1.38486140805E-03 4.11474509708E-04 2.51882177677E-04 1.13752174879E-03 1.05810154416E-03 9.04566272172E-04 9.04367322702E-04 9.88839853748E-04
../RRb/RRbjob_highstat/692/00/WpJ.WpJ_RRb.RRb.ptw.s69200.tab.gz 8.03558107456E-04 3.02862645078E-04 3.93430237046E-04 1.14996282576E-04 7.27110119329E-04 2.02408209353E-04 6.88578776444E-04 1.62349783517E-05 1.50384964353E-04 6.42635345716E-04 8.73596983882E-04 2.79970536684E-03 1.47030769887E-03 2.28885129568E-03 1.10469368831E-03 8.13589867810E-04
../RRb/RRbjob_highstat/396/00/WpJ.WpJ_RRb.RRb.ptw.s39600.tab.gz 1.30913130934E-03 1.86779315486E-03 5.96736662892E-04 1.49025093537E-03 1.60985945898E-03 1.65012416611E-03 1.05538478928E-03 3.04158357782E-04 7.33183898769E-04 2.15401713058E-04 2.05600514104E-03 1.67603293440E-03 2.02340568574E-03 1.56432370343E-03 1.10469368831E-03 1.17635837995E-03
../RRb/RRbjob_highstat/304/00/WpJ.WpJ_RRb.RRb.ptw.s30400.tab.gz 6.85178525390E-04 4.28672654112E-04 1.52714240712E-03 4.15343442224E-04 9.97252899335E-04 5.64356394493E-04 1.19793941258E-03 9.83259308853E-04 1.66763432005E-03 8.54379200876E-04 1.46969516711E-03 6.37892416955E-04 3.51207230883E-04 1.35096801679E-03 9.59526346985E-04 1.12193966813E-03
../RRb/RRbjob_highstat/1280/00/WpJ.WpJ_RRb.RRb.ptw.s128000.tab.gz 1.45310398883E-03 9.12561392085E-04 5.61750664054E-04 8.76740440460E-05 8.40534640070E-04 5.07732821608E-04 1.27086748906E-03 1.99821348332E-03 7.94706038281E-04 1.94477464516E-04 1.10575842344E-04 3.62151170694E-04 2.25402016328E-03 3.24964076410E-04 1.03930342091E-03 5.08116287764E-04
../RRb/RRbjob_highstat/392/00/WpJ.WpJ_RRb.RRb.ptw.s39200.tab.gz 1.22742758970E-03 2.12798308713E-03 1.76061120895E-03 4.65782865001E-04 5.81820004231E-04 4.82111508299E-04 1.17186568077E-03 1.86557811042E-03 1.55307052376E-03 1.01531169151E-04 1.05236103810E-03 1.19832414571E-03 7.93324251797E-04 5.71317053215E-04 9.04367322702E-04 8.13589867810E-04
../RRb/RRbjob_highstat/008/00/WpJ.WpJ_RRb.RRb.ptw.s800.tab.gz 1.28004790128E-03 2.04709750884E-03 1.14861840252E-03 1.40843696544E-03 1.03880018041E-03 2.02777317174E-04 7.03677146433E-04 1.57842980772E-03 3.68610276645E-04 6.31567149601E-04 1.22872971881E-03 4.93418035160E-04 8.59750598303E-04 1.77321055946E-03 0.00000000000E+00 1.06908156135E-03
../RRb/RRbjob_highstat/1328/00/WpJ.WpJ_RRb.RRb.ptw.s132800.tab.gz 1.47486919873E-03 2.52059324524E-04 1.45839732446E-03 2.40109641868E-03 6.16240810942E-04 1.10103250173E-03 8.89174507783E-04 2.08956531335E-04 5.52374899851E-04 9.83197305425E-05 1.77422704220E-03 1.11251833072E-03 2.61554830647E-04 8.42605700724E-04 1.14017267651E-03 1.57487469031E-03
../RRb/RRbjob_highstat/1375/00/WpJ.WpJ_RRb.RRb.ptw.s137500.tab.gz 1.13201980877E-03 4.66111233636E-04 8.55751460480E-04 1.18100653595E-03 3.83044159969E-05 2.96244943841E-03 1.05538478928E-03 6.24644861577E-04 2.29859634380E-03 9.64860579955E-04 1.11821205697E-03 3.78006365543E-04 1.18575813481E-03 2.69685550767E-03 9.75658659020E-04 9.02316977669E-04
../RRb/RRbjob_highstat/300/00/WpJ.WpJ_RRb.RRb.ptw.s30000.tab.gz 7.00320663681E-04 7.34118122218E-04 4.18897029586E-04 6.15961242622E-05 1.05695153925E-03 5.64019072103E-04 1.27086748906E-03 1.11719354942E-03 7.31373720722E-04 1.42055474646E-03 1.50988004874E-03 1.55677968362E-03 3.68110922238E-04 4.77224579951E-04 8.24351930646E-04 5.73916147460E-04
../RRb/RRbjob_highstat/713/00/WpJ.WpJ_RRb.RRb.ptw.s71300.tab.gz 1.16603223948E-03 1.42258527614E-04 8.82171857960E-04 1.21559793229E-03 5.92733373721E-04 4.27968796787E-04 9.45053343545E-04 6.40330880512E-04 1.96655577655E-03 1.58450769348E-03 9.74403833364E-05 0.00000000000E+00 2.83206213206E-04 4.78841898317E-04 9.66873527743E-04 1.47253028731E-03
../RRb/RRbjob_highstat/346/00/WpJ.WpJ_RRb.RRb.ptw.s34600.tab.gz 5.32817836463E-04 1.69661158135E-03 9.98446551907E-04 9.52402218889E-04 1.17884798514E-03 2.47099143630E-04 6.88578776444E-04 2.81541088990E-03 5.03271305366E-04 1.39530254969E-03 1.03857038486E-03 7.04336425441E-04 3.50740349084E-04 1.33691563443E-03 8.24351930646E-04 9.02316977669E-04
../RRb/RRbjob_highstat/417/00/WpJ.WpJ_RRb.RRb.ptw.s41700.tab.gz 6.00833658655E-04 3.97382187470E-04 3.98707643638E-04 8.49497380128E-05 1.05518596728E-03 2.04038234425E-04 1.17186568077E-03 4.33564636379E-04 1.09930643314E-04 1.71377721466E-03 2.79192166682E-04 8.69755477129E-04 6.33974725018E-04 3.45979989693E-04 1.03930342091E-03 1.57487469031E-03
../RRb/RRbjob_highstat/342/00/WpJ.WpJ_RRb.RRb.ptw.s34200.tab.gz 1.44419784596E-03 8.23186268737E-04 7.02377151882E-04 1.85907400366E-03 9.87945669449E-04 7.72024699157E-04 1.17186568077E-03 1.34275324188E-03 1.30955360963E-03 2.32897499134E-04 1.19717594804E-04 3.55074721434E-04 5.22777283920E-04 1.23533899665E-03 9.59526346985E-04 1.06908156135E-03
../RRb/RRbjob_highstat/046/00/WpJ.WpJ_RRb.RRb.ptw.s4600.tab.gz 1.00633175322E-03 9.68261141480E-04 9.49106701605E-04 6.59174933832E-04 1.09853987343E-03 4.68589947985E-04 9.45053343545E-04 3.85668138288E-03 6.49477450213E-04 2.31295882131E-03 1.58240567074E-03 9.62592671082E-04 1.69888194984E-03 1.38453838121E-03 9.66873527743E-04 5.08116287764E-04
../RRb/RRbjob_highstat/755/00/WpJ.WpJ_RRb.RRb.ptw.s75500.tab.gz 1.34696855965E-03 6.20700925348E-04 7.32322431063E-04 1.21327559236E-03 3.77018158552E-04 1.43987359941E-03 1.19793941258E-03 1.63178608334E-03 5.40774813040E-04 1.15495687378E-03 1.62195953261E-03 1.01385210199E-03 4.18043282660E-04 1.32147305867E-03 9.75658659020E-04 9.88839853748E-04
../RRb/RRbjob_highstat/826/00/WpJ.WpJ_RRb.RRb.ptw.s82600.tab.gz 8.11346231332E-04 2.80643661367E-04 3.93430237046E-04 2.06632006563E-03 2.09163456010E-04 3.03178278872E-04 1.27086748906E-03 1.46265410717E-04 3.39718520805E-04 1.17626093368E-03 2.02563210254E-03 3.76301401088E-04 1.14296986986E-03 7.56539058844E-04 9.59526346985E-04 1.12193966813E-03
../RRb/RRbjob_highstat/459/00/WpJ.WpJ_RRb.RRb.ptw.s45900.tab.gz 1.02894035752E-03 1.84151660518E-03 1.23419470113E-03 2.90341206103E-04 2.83493926646E-04 1.68727074929E-03 1.05538478928E-03 3.57156604759E-04 1.92175314368E-04 2.11653077001E-04 8.89860754307E-04 5.83706024670E-04 1.03715560921E-03 8.54920638305E-04 1.14017267651E-03 1.17635837995E-03
