#nx=3 [3.00000000000E+01,4.00000000000E+01] [4.00000000000E+01,6.00000000000E+01] [6.00000000000E+01,8.00000000000E+01] [8.00000000000E+01,1.00000000000E+02] [1.00000000000E+02,1.20000000000E+02] [1.20000000000E+02,1.40000000000E+02] [1.40000000000E+02,1.60000000000E+02] [1.60000000000E+02,1.80000000000E+02] [1.80000000000E+02,2.00000000000E+02] [2.00000000000E+02,2.20000000000E+02] [2.20000000000E+02,2.40000000000E+02] [2.40000000000E+02,2.60000000000E+02] [2.60000000000E+02,2.80000000000E+02] [2.80000000000E+02,3.00000000000E+02] [3.00000000000E+02,3.50000000000E+02] [3.50000000000E+02,4.00000000000E+02] [4.00000000000E+02,4.50000000000E+02] [4.50000000000E+02,5.00000000000E+02] [5.00000000000E+02,5.50000000000E+02] [5.50000000000E+02,6.00000000000E+02] [6.00000000000E+02,7.00000000000E+02] [7.00000000000E+02,1.00000000000E+03] 
../RRb/RRbjob_highstat/756/00/WpJ.WpJ_RRb.RRb.ptj1.s75600.tab.gz 1.64998216118E-04 2.60008045312E-04 1.41353086016E-03 5.97410783700E-04 9.16668704282E-04 6.96541823418E-04 8.43029368107E-04 1.31523517940E-03 1.71054293436E-03 1.01160453149E-03 8.51725754069E-04 6.61239302675E-05 5.06895270921E-04 1.42865243958E-03 3.40055836815E-04 5.71687895625E-04 1.56606071901E-03 2.16394606927E-03 1.20886012002E-03 1.51333798679E-03 3.76313885670E-04 2.99427719252E-04
../RRb/RRbjob_highstat/681/00/WpJ.WpJ_RRb.RRb.ptj1.s68100.tab.gz 2.55088784881E-04 3.06529420312E-04 1.50054296162E-03 1.83750758315E-03 2.12838862638E-03 9.38615266767E-04 7.90476284103E-04 1.37708015584E-03 1.63431084380E-03 3.17668261338E-04 1.02102013900E-03 1.53284637009E-03 5.57356939402E-04 1.08227530996E-03 5.30173677182E-04 9.34434768968E-04 1.56606071901E-03 3.94004096776E-04 6.69239922899E-04 9.71556477468E-04 1.47255809004E-03 1.78597783521E-03
../RRb/RRbjob_highstat/1444/00/WpJ.WpJ_RRb.RRb.ptj1.s144400.tab.gz 4.25199093162E-04 2.90668250869E-04 2.08426060089E-03 1.04153137330E-03 7.81279617004E-04 1.72609157834E-03 6.45577900745E-04 1.43177576026E-03 1.03936069746E-03 1.32648838782E-03 8.58498355077E-04 1.60387167891E-03 1.05564479733E-03 2.70386276692E-03 7.25947555850E-04 1.78611726578E-03 6.55518654013E-04 6.45002660922E-04 4.84254513492E-04 1.51333798679E-03 2.61622488680E-04 1.69154696798E-03
../RRb/RRbjob_highstat/752/00/WpJ.WpJ_RRb.RRb.ptj1.s75200.tab.gz 1.08181875532E-04 2.81859175668E-04 8.98857021892E-04 1.13478359039E-03 1.46238985330E-03 5.38891284764E-04 5.58483149191E-04 1.17380210684E-03 7.64470044953E-04 1.94358246351E-03 3.56414162255E-04 0.00000000000E+00 5.99214132865E-04 1.81172347010E-03 1.07722514068E-03 6.95885900970E-04 1.18305216054E-03 1.89744841751E-03 7.58554154638E-04 9.86751337703E-04 1.04345940760E-03 1.78597783521E-03
../RRb/RRbjob_highstat/385/00/WpJ.WpJ_RRb.RRb.ptj1.s38500.tab.gz 1.08181875532E-04 1.37818324869E-03 2.98769398992E-04 4.64750050874E-05 1.57568626371E-03 8.06486673510E-04 1.08855526745E-03 8.59720095789E-04 8.08406070563E-04 1.50810518204E-03 7.19723200001E-04 1.16580152536E-03 1.03048235624E-03 7.57115248026E-04 2.72457207018E-04 1.79934982800E-03 1.19884820222E-03 2.42777640024E-03 6.69239922899E-04 1.25901426397E-03 1.07655301391E-03 4.51903593769E-04
../RRb/RRbjob_highstat/089/00/WpJ.WpJ_RRb.RRb.ptj1.s8900.tab.gz 5.52254581097E-04 3.15750291201E-04 1.23659953952E-03 5.08639093016E-04 5.60230826477E-04 1.14289968782E-03 4.10650032903E-04 7.21657655164E-04 1.63431084380E-03 6.79426864766E-04 2.08288699376E-03 6.85179593745E-04 1.21212941920E-03 3.02035586949E-03 1.29727789046E-03 1.25576610602E-03 1.35911332728E-03 1.57316747068E-03 9.96815646883E-04 9.86751337703E-04 1.65227469084E-04 7.81361576797E-04
../RRb/RRbjob_highstat/381/00/WpJ.WpJ_RRb.RRb.ptj1.s38100.tab.gz 1.64998216118E-04 5.84085051115E-04 3.83141489948E-04 7.04388364209E-05 3.28495566062E-04 6.75576703491E-04 5.12991621516E-04 3.70978414357E-04 1.56448978807E-03 1.69052333165E-04 1.05217706522E-03 5.03129691558E-04 1.68119458471E-04 2.06758073779E-04 1.31647862347E-03 2.60349837059E-03 3.68652540194E-04 5.85827590521E-04 3.51773771234E-04 7.21179744944E-04 7.46790960208E-04 2.18962889094E-03
../RRb/RRbjob_highstat/794/00/WpJ.WpJ_RRb.RRb.ptj1.s79400.tab.gz 9.75194516235E-04 5.65673020566E-04 2.01857116610E-03 9.46483127245E-04 6.63727353422E-04 4.44659832124E-04 1.07780380158E-03 7.85137778504E-04 9.11552393232E-04 9.84107565741E-04 4.98692437438E-04 2.60299426558E-04 2.23414119858E-03 1.20688809626E-03 5.01394170676E-04 3.18721500044E-04 3.68652540194E-04 1.53470103381E-03 6.82491201058E-04 4.59628331537E-04 1.62726263976E-03 4.16473676169E-04
../RRb/RRbjob_highstat/498/00/WpJ.WpJ_RRb.RRb.ptj1.s49800.tab.gz 9.06623007162E-04 3.04624807691E-03 5.66172883362E-04 6.83127145349E-05 5.62313843809E-04 1.29995808045E-03 8.84611109623E-04 8.59635595185E-04 1.51770417231E-03 3.50493157592E-04 8.21903943167E-04 3.75494684390E-04 0.00000000000E+00 0.00000000000E+00 1.51930681845E-03 1.83133226066E-04 1.20000971898E-03 3.68984900707E-03 5.25504524486E-04 1.33617432503E-03 2.64162043052E-03 9.42056384436E-04
../RRb/RRbjob_highstat/1130/00/WpJ.WpJ_RRb.RRb.ptj1.s113000.tab.gz 9.84073469203E-04 6.95360235681E-04 0.00000000000E+00 5.42750583372E-04 2.62124760615E-03 5.12475883930E-04 8.73455530503E-04 1.51266681813E-03 2.14884358776E-03 3.01681339668E-04 1.55437462935E-03 3.12033201327E-04 4.94390355114E-04 9.44689281211E-04 3.99172921780E-04 1.23082511449E-03 2.09609605960E-03 1.66946772294E-04 6.11205122596E-04 6.83816557181E-04 1.00319830852E-03 4.00943880125E-04
../RRb/RRbjob_highstat/702/00/WpJ.WpJ_RRb.RRb.ptj1.s70200.tab.gz 1.86199273073E-03 1.61352580322E-03 6.01872045067E-04 8.23121712290E-04 8.00337073921E-04 1.65133949655E-03 6.92891842935E-04 1.00823821002E-03 7.38515109347E-04 1.27674269809E-03 1.64882999045E-03 6.08860703674E-04 4.53426245414E-04 4.21967729690E-04 1.60502091534E-04 2.48784261705E-04 1.06085254099E-03 1.58488736892E-03 3.80105013967E-04 1.33617432503E-03 3.11701397850E-04 1.12850446942E-03
../RRb/RRbjob_highstat/335/00/WpJ.WpJ_RRb.RRb.ptj1.s33500.tab.gz 1.18168460725E-03 1.92828451761E-03 3.93216149577E-04 2.17245262986E-03 9.89325986228E-04 8.20849039121E-04 1.39399819247E-03 2.14043850648E-04 1.28146923574E-03 2.48816397736E-04 6.07024991476E-04 1.93918191623E-03 7.47234620554E-05 8.60218309709E-05 2.23360825680E-04 1.48984697826E-04 1.33587767484E-03 1.54878939695E-04 2.34942542173E-04 4.59628331537E-04 1.68806244715E-03 1.69154696798E-03
../RRb/RRbjob_highstat/406/00/WpJ.WpJ_RRb.RRb.ptj1.s40600.tab.gz 1.22012373615E-03 1.59999468004E-03 7.17531586814E-04 1.34507811481E-03 1.12994695160E-03 1.72108354229E-03 5.41440815658E-04 9.31580013017E-05 5.41179414757E-04 1.36960759214E-03 1.95712886745E-04 1.42172220058E-03 1.46417267490E-03 1.08507838908E-03 1.88817825202E-03 1.29955641689E-03 6.29726755211E-04 8.19640719359E-04 2.30481747394E-03 7.21179744944E-04 4.47567163650E-04 5.48935013728E-04
../RRb/RRbjob_highstat/039/00/WpJ.WpJ_RRb.RRb.ptj1.s3900.tab.gz 3.30367925370E-04 8.45872469824E-04 2.87211124952E-04 1.58114613491E-03 5.19103251953E-04 3.39684962202E-04 4.72412514136E-04 1.02194837493E-04 6.64317482161E-04 1.23047321804E-04 1.07431948834E-03 7.58566706382E-04 2.64534205236E-03 1.87627319304E-04 1.10236182155E-03 1.08283983922E-03 1.31057646827E-03 1.18628472620E-03 6.80142804368E-04 9.86751337703E-04 1.32783625186E-04 9.82173524190E-04
../RRb/RRbjob_highstat/331/00/WpJ.WpJ_RRb.RRb.ptj1.s33100.tab.gz 1.01105242375E-04 2.00770909170E-03 7.10654567459E-04 6.54463953822E-04 7.81279617004E-04 8.56616257184E-05 8.43029368107E-04 6.15409211118E-04 7.87195176606E-04 3.07456385950E-03 0.00000000000E+00 1.60387167891E-03 1.08977819301E-03 5.67900236498E-04 7.61691183734E-04 1.30250299689E-03 7.83108814900E-04 5.09943518925E-04 1.35091529973E-03 6.83816557181E-04 2.14481339344E-04 1.54680916487E-03
../RRb/RRbjob_highstat/1499/00/WpJ.WpJ_RRb.RRb.ptj1.s149900.tab.gz 1.28737478892E-03 2.09437440607E-03 2.96198116573E-04 3.85207967756E-05 1.78676359111E-03 4.49390854240E-04 1.84386354340E-03 1.34830710780E-03 1.11124422957E-03 4.28526244071E-04 1.89691748049E-03 1.86863855566E-03 2.32444827924E-04 3.82831273412E-04 1.50568346778E-03 1.80885090640E-03 1.69909325468E-03 6.26637246833E-04 8.21800192781E-04 9.71556477468E-04 2.68893653749E-04 9.42050492038E-04
../RRb/RRbjob_highstat/035/00/WpJ.WpJ_RRb.RRb.ptj1.s3500.tab.gz 4.84130304275E-04 4.98074878397E-04 2.12003509505E-03 1.85246436464E-03 6.17855025452E-04 1.01867440930E-04 1.28827094461E-03 6.67099125276E-04 1.63929957440E-03 5.99813987903E-04 4.43177200054E-04 5.68102554222E-04 4.99385620161E-04 1.15191928488E-03 2.66634745399E-03 2.97159320540E-04 8.02212484348E-04 1.05217386427E-03 1.59816254169E-03 9.71556477468E-04 2.08448866446E-04 9.82173524190E-04
../RRb/RRbjob_highstat/1364/00/WpJ.WpJ_RRb.RRb.ptj1.s136400.tab.gz 2.02359083558E-03 3.07582531481E-04 1.08316092612E-03 2.44919765068E-03 6.45877660926E-04 2.06373055290E-03 1.24571871769E-03 2.15237680944E-04 7.49676748787E-04 1.03292448807E-03 6.25100295716E-04 1.91416192752E-03 2.01499841031E-03 1.73093843422E-03 2.56499966900E-03 4.12596383353E-04 5.62147449349E-04 7.99449574417E-04 4.25055936159E-04 1.51333798679E-03 1.27281873282E-03 5.73865950512E-04
../RRb/RRbjob_highstat/744/00/WpJ.WpJ_RRb.RRb.ptj1.s74400.tab.gz 3.12855400715E-04 2.23238089974E-03 1.85257548827E-04 1.02809567078E-03 7.21873848478E-04 4.95528314944E-04 2.60783475833E-03 4.83029342724E-04 2.35786852302E-04 1.42586801910E-03 4.60945735638E-04 4.69129639640E-04 1.79031838215E-04 6.38330399624E-04 1.28184543386E-03 1.80096062207E-03 5.26680860100E-04 1.40660519744E-04 9.97221980374E-04 9.86751337703E-04 7.50111146199E-04 4.90940392325E-04
../RRb/RRbjob_highstat/448/00/WpJ.WpJ_RRb.RRb.ptj1.s44800.tab.gz 3.16810264460E-03 0.00000000000E+00 1.81752602144E-03 1.47312181947E-03 6.61437545761E-04 7.88045373333E-04 2.14304529804E-03 8.92852204363E-04 1.35045812289E-03 2.46724096139E-03 9.25102479622E-04 1.62091083156E-03 1.47891135943E-03 1.55849365623E-03 5.60261912622E-04 6.59293017840E-04 9.97064995506E-04 2.32267522202E-03 1.78102690683E-03 7.21179744944E-04 7.75021798746E-04 1.66279085816E-03
../RRb/RRbjob_highstat/519/00/WpJ.WpJ_RRb.RRb.ptj1.s51900.tab.gz 0.00000000000E+00 9.88238084421E-04 1.70000912506E-03 5.02653553188E-04 4.32256865934E-04 1.38797392800E-03 8.57885179142E-04 1.20501398211E-03 3.08113702623E-04 8.22684940601E-04 3.17658431698E-04 1.04190210594E-03 5.48239071388E-04 3.40941890202E-04 3.84248711503E-05 4.19873446639E-04 4.64442527940E-04 2.20599720441E-03 2.94208211184E-04 4.59628331537E-04 1.45587537321E-03 9.05425235672E-04
../RRb/RRbjob_highstat/1324/00/WpJ.WpJ_RRb.RRb.ptj1.s132400.tab.gz 2.38413047082E-03 2.82815961806E-04 5.19695207327E-04 8.96550980040E-04 1.21423366159E-03 1.16013526061E-03 4.71201140382E-04 9.17838585944E-04 1.59866791560E-03 1.21832956737E-04 1.43546126578E-03 7.27555033963E-04 4.13388254946E-04 1.30738415354E-03 1.25861660379E-03 1.41709404442E-03 4.54855674269E-04 8.53794008606E-04 1.50651643059E-03 1.33617432503E-03 7.73859119270E-05 2.99427719252E-04
../RRb/RRbjob_highstat/740/00/WpJ.WpJ_RRb.RRb.ptj1.s74000.tab.gz 2.43381280597E-04 8.43232354909E-04 4.88698410486E-04 7.90270162927E-05 6.14708793972E-04 2.43379350665E-03 8.34065000516E-04 9.79540706107E-04 5.68231847201E-04 6.99094969910E-04 0.00000000000E+00 0.00000000000E+00 1.62671621812E-03 1.78974577323E-03 1.27155254977E-03 9.57918727662E-04 9.13448393175E-04 1.68884736391E-03 7.87160825559E-04 1.25901426397E-03 2.63979700004E-03 3.99525013373E-04
../RRb/RRbjob_highstat/373/00/WpJ.WpJ_RRb.RRb.ptj1.s37300.tab.gz 5.35583687035E-04 9.02737704481E-04 1.38765360564E-03 9.26330323514E-04 1.06943071362E-03 1.35075589788E-03 9.13427916799E-04 3.73327944062E-05 4.73836342662E-04 1.09973965696E-03 1.58115058403E-03 2.83054860319E-04 1.10901757504E-03 1.19352055759E-03 1.83781802541E-03 1.09431596343E-03 3.04921511208E-04 6.41424409810E-04 1.19178658935E-03 6.83816557181E-04 2.49018438208E-03 1.39125840739E-03
../RRb/RRbjob_highstat/444/00/WpJ.WpJ_RRb.RRb.ptj1.s44400.tab.gz 5.90646002443E-04 9.14112667116E-04 4.98573879544E-04 2.86401908460E-04 8.57744187577E-04 9.18145593951E-04 1.28950808452E-03 1.57430839615E-03 1.76816251950E-03 2.00357193755E-03 1.92747317508E-03 5.01658313749E-04 1.74109531331E-03 1.27757427065E-03 3.93845389887E-04 2.38418479313E-04 1.40098687718E-03 1.22028078077E-03 5.37188953353E-04 1.33617432503E-03 6.74077223271E-04 9.38666037922E-04
../RRb/RRbjob_highstat/077/00/WpJ.WpJ_RRb.RRb.ptj1.s7700.tab.gz 7.33329574897E-04 1.31854050300E-03 1.24704043769E-03 1.84655794116E-03 6.47172726909E-04 2.67402909148E-03 8.18437081426E-04 9.27467894160E-04 6.35306862706E-04 1.23064821393E-03 1.69386517639E-03 5.23309268030E-04 8.75831823557E-04 9.10859662457E-04 1.66230855777E-03 2.69221442950E-04 4.52125903155E-04 1.06953035745E-03 9.42781716537E-04 4.59628331537E-04 0.00000000000E+00 0.00000000000E+00
../RRb/RRbjob_highstat/1371/00/WpJ.WpJ_RRb.RRb.ptj1.s137100.tab.gz 2.56526973190E-04 1.24580502599E-04 7.03627871689E-04 7.76678708064E-04 2.50364114394E-03 2.46356521470E-04 9.93707811556E-04 1.66242579052E-03 7.96916584348E-04 1.94358189592E-04 1.57823035562E-03 9.64108557469E-04 1.73552870778E-03 4.37888935423E-04 5.24086462167E-04 1.86558081512E-03 1.46441687472E-03 2.16690371052E-03 1.54575847524E-03 1.25901426397E-03 8.45606225424E-04 6.59641267698E-04
../RRb/RRbjob_highstat/486/00/WpJ.WpJ_RRb.RRb.ptj1.s48600.tab.gz 2.73996334195E-03 8.09771955449E-04 2.07518841689E-04 9.54509986155E-04 1.71352574759E-03 2.35905856235E-03 3.62536401322E-04 1.20551758624E-03 1.11919372058E-03 1.31491923196E-03 1.04414420656E-03 1.53284637009E-03 5.96298853297E-04 3.18858120607E-04 2.78177681431E-03 1.11596316493E-03 4.18302588628E-04 2.00859837834E-04 1.19178658935E-03 9.86751337703E-04 1.14531186996E-03 7.28089394681E-04
../RRb/RRbjob_highstat/1010/00/WpJ.WpJ_RRb.RRb.ptj1.s101000.tab.gz 4.84345526455E-04 2.13903276850E-04 1.67973614105E-03 5.13932919384E-04 2.19534161688E-03 1.24797833579E-04 1.72522785419E-03 6.68271722360E-05 1.63915123648E-03 9.91271576546E-04 2.84181816965E-04 1.12234400167E-03 1.24955426951E-03 1.03065064215E-03 1.40913707065E-03 3.20042603025E-04 1.85094409252E-03 9.30924638790E-04 6.82491201058E-04 9.71556477468E-04 1.77114528610E-03 5.73865950512E-04
../RRb/RRbjob_highstat/1470/00/WpJ.WpJ_RRb.RRb.ptj1.s147000.tab.gz 1.12557880821E-03 1.30830015476E-03 1.05899621533E-03 2.88190348290E-05 1.08207354429E-03 8.77704290457E-05 5.41440815658E-04 2.88582773428E-04 5.71729513408E-04 1.25263072248E-03 2.84612096594E-04 1.22115804899E-03 2.98857047300E-03 2.83752479061E-04 4.03227903184E-04 1.29899575342E-03 1.32385380571E-03 1.97770133219E-04 3.51773771234E-04 9.71556477468E-04 1.73573929566E-03 9.42056384436E-04
../RRb/RRbjob_highstat/027/00/WpJ.WpJ_RRb.RRb.ptj1.s2700.tab.gz 0.00000000000E+00 4.82242615780E-04 2.92457753870E-04 1.89502662720E-03 1.02312987502E-03 5.11221951232E-04 1.72522785419E-03 1.63474884969E-03 1.18908275364E-03 4.25632367516E-04 2.73941551872E-03 1.36132171905E-03 6.35659416947E-04 4.02272422257E-04 7.45733496759E-04 1.70046526602E-04 1.97337368620E-03 2.40693355598E-03 9.96815646883E-04 1.51333798679E-03 1.21765251156E-04 1.54680916487E-03
../RRb/RRbjob_highstat/599/00/WpJ.WpJ_RRb.RRb.ptj1.s59900.tab.gz 9.43881019109E-04 2.63734405377E-04 1.41353086016E-03 1.42153045398E-03 2.19534161688E-03 1.26500496141E-04 1.74222718003E-03 3.42002398865E-04 1.65673635841E-03 2.41535442620E-04 2.08875024499E-04 7.15138413321E-04 4.60957338684E-05 2.21921226558E-03 3.69293391736E-05 1.00676837200E-03 1.33587767484E-03 1.35091645918E-03 1.55592328094E-03 9.71556477468E-04 3.56607018284E-04 7.61671754184E-04
../RRb/RRbjob_highstat/1430/00/WpJ.WpJ_RRb.RRb.ptj1.s143000.tab.gz 5.52254581097E-04 1.89061337566E-03 1.50054296162E-03 1.70525907875E-03 1.82566833196E-03 3.11377473845E-04 8.43029368107E-04 4.07351765728E-04 7.49676748787E-04 9.54285945363E-04 1.38046411375E-03 3.12033201327E-04 9.64952412754E-05 5.40247745162E-04 4.88059363840E-04 4.83591035308E-04 6.29726755211E-04 5.53761626193E-05 2.14129144081E-03 1.25901426397E-03 9.63536507224E-04 1.12850446942E-03
../RRb/RRbjob_highstat/023/00/WpJ.WpJ_RRb.RRb.ptj1.s2300.tab.gz 7.47578270137E-05 1.30830015476E-03 9.81994752242E-04 1.83485204178E-03 3.33388749996E-04 1.08777116163E-03 9.13427916799E-04 8.13052359474E-04 1.64679631990E-03 3.82707197550E-04 6.85428296660E-04 1.93918191623E-03 3.89411489187E-04 5.52813526643E-05 1.64574412969E-03 6.01831698947E-04 5.89841248350E-04 1.15070035967E-03 7.58554154638E-04 4.59628331537E-04 1.32112996546E-03 1.12850446942E-03
../RRb/RRbjob_highstat/436/00/WpJ.WpJ_RRb.RRb.ptj1.s43600.tab.gz 1.85378601068E-03 1.46660750975E-03 1.05899621533E-03 6.19207831029E-04 7.59261340026E-04 8.96057182211E-04 8.34065000516E-04 9.19438734606E-04 1.36974597275E-03 7.03971470145E-04 7.24183554639E-04 1.42172220058E-03 5.21301194471E-04 2.13177428119E-03 1.83483435008E-05 1.46919419207E-03 1.92981835051E-03 1.27730681791E-03 1.55592328094E-03 1.33617432503E-03 7.90877167812E-04 4.16473676169E-04
../RRb/RRbjob_highstat/069/00/WpJ.WpJ_RRb.RRb.ptj1.s6900.tab.gz 2.55088784881E-04 2.75444944225E-04 1.47171210699E-03 2.47673166339E-03 1.36180851222E-03 4.79484512450E-05 4.71201140382E-04 8.30836092961E-04 5.96285933044E-04 1.58076271799E-04 2.14314811705E-04 1.42172220058E-03 5.47523311907E-04 5.00258041746E-05 1.88446313750E-03 9.72598966118E-04 4.04479838883E-04 1.46122859412E-03 4.25055936159E-04 6.83816557181E-04 9.18092523548E-04 1.66279085816E-03
../RRb/RRbjob_highstat/507/00/WpJ.WpJ_RRb.RRb.ptj1.s50700.tab.gz 1.64998216118E-04 1.08882934012E-03 9.90252341301E-04 3.55127106619E-04 8.03579217234E-04 1.52960917873E-03 8.57885179142E-04 1.77294246058E-03 1.63929957440E-03 1.92727398214E-03 1.85101097723E-03 3.20172626105E-04 9.00627745257E-04 1.36789514580E-04 8.99096045916E-04 1.53603411615E-03 1.19884820222E-03 2.12360692452E-03 9.65652015857E-04 1.25901426397E-03 3.52507932698E-04 9.50085541723E-04
../RRb/RRbjob_highstat/1291/00/WpJ.WpJ_RRb.RRb.ptj1.s129100.tab.gz 4.25199093162E-04 1.24580502599E-04 7.03627871689E-04 1.17478950114E-03 2.50364114394E-03 1.29335670580E-03 2.14304529804E-03 1.84918271507E-03 9.72926331281E-04 2.57079452281E-03 1.13481783121E-03 1.62091083156E-03 6.03585221556E-04 9.47257298481E-04 5.27682316576E-04 9.86619118735E-04 1.20000971898E-03 3.44307292454E-04 7.39650231153E-04 1.33617432503E-03 1.21110099970E-03 7.61671754184E-04
../RRb/RRbjob_highstat/1204/00/WpJ.WpJ_RRb.RRb.ptj1.s120400.tab.gz 3.16810264460E-03 1.31854050300E-03 1.24704043769E-03 4.80472507715E-04 6.47172726909E-04 4.43886418652E-04 2.60783475833E-03 6.93399263967E-04 1.60982227449E-03 5.51618730497E-04 7.91479365092E-04 1.81399338789E-03 6.99511251247E-04 1.22142735601E-03 7.55142265433E-04 6.72325658833E-04 4.75209673799E-04 5.59660165712E-04 1.54575847524E-03 4.59628331537E-04 4.86540179950E-04 4.51903593769E-04
../RRb/RRbjob_highstat/361/00/WpJ.WpJ_RRb.RRb.ptj1.s36100.tab.gz 1.50613629688E-03 9.14112667116E-04 4.98573879544E-04 1.74910612510E-03 8.57744187577E-04 1.56771013996E-03 1.24571871769E-03 1.37219940724E-04 4.49734761308E-04 1.58431316873E-04 4.32082023637E-04 6.85179593745E-04 5.41709031350E-04 1.74778278587E-03 5.89346924394E-04 4.34410793979E-04 4.89101192444E-04 2.42984254350E-03 9.42781716537E-04 7.21179744944E-04 1.98611791588E-04 9.11734832201E-04
../RRb/RRbjob_highstat/432/00/WpJ.WpJ_RRb.RRb.ptj1.s43200.tab.gz 4.38349328840E-05 9.02737704481E-04 1.38765360564E-03 6.14668302117E-04 1.06943071362E-03 1.60788036439E-03 1.28827094461E-03 1.24439045137E-04 7.96916584348E-04 5.74161616444E-04 1.36757757412E-03 5.26304869157E-04 1.07022893361E-03 1.04825643284E-03 2.83407854016E-03 9.17988015235E-04 9.51989558088E-04 8.40491846853E-04 5.37188953353E-04 9.86751337703E-04 1.89541040356E-03 1.66102490760E-03
../RRb/RRbjob_highstat/065/00/WpJ.WpJ_RRb.RRb.ptj1.s6500.tab.gz 1.04631240108E-03 8.43232354909E-04 4.88698410486E-04 3.10082909616E-03 6.14708793972E-04 9.15360762829E-04 3.62536401322E-04 1.34350074289E-04 6.35306862706E-04 6.93155157093E-04 1.38282023662E-04 3.69671025958E-04 1.27019541995E-03 4.34568290862E-04 3.65401862680E-04 7.79013864250E-04 1.97337368620E-03 8.80123771111E-04 1.19178658935E-03 1.51333798679E-03 1.55738825192E-03 2.48688955302E-03
../RRb/RRbjob_highstat/478/00/WpJ.WpJ_RRb.RRb.ptj1.s47800.tab.gz 5.62588170377E-04 2.82815961806E-04 5.19695207327E-04 4.51384580628E-05 1.21423366159E-03 4.17333381476E-04 4.72412514136E-04 1.77051230837E-04 1.76816251950E-03 9.94390187449E-05 1.49158390471E-03 1.35552956033E-03 6.64892481530E-04 1.08285373419E-03 7.58638066012E-04 1.46280102070E-03 1.32385380571E-03 1.34013372101E-03 7.87160825559E-04 9.71556477468E-04 2.07724620814E-04 5.16164024365E-04
../RRb/RRbjob_highstat/549/00/WpJ.WpJ_RRb.RRb.ptj1.s54900.tab.gz 2.63256434810E-04 9.88238084421E-04 1.70000912506E-03 1.88603840820E-04 4.32256865934E-04 5.88642606213E-04 7.52344542416E-04 4.00051642088E-04 4.73836342662E-04 1.10921651275E-03 3.60368509295E-03 1.15556082770E-03 5.20538670979E-04 7.11348551928E-04 1.93981430977E-03 1.22055984199E-04 4.26763512069E-04 5.54376168932E-04 1.50651643059E-03 6.83816557181E-04 1.25136020676E-03 8.59159405566E-04
../RRb/RRbjob_highstat/061/00/WpJ.WpJ_RRb.RRb.ptj1.s6100.tab.gz 2.56526973190E-04 3.07582531481E-04 1.85257548827E-04 7.91066121376E-04 6.61437545761E-04 1.01968600903E-04 1.39399819247E-03 2.29087419114E-03 1.59866791560E-03 1.71349058086E-03 8.97555093707E-04 1.31845030924E-03 1.61915957138E-03 1.10248401723E-03 9.54311969352E-04 1.03319687047E-03 1.15173405718E-03 9.55603753189E-04 1.78102690683E-03 9.86751337703E-04 5.09919641433E-04 6.59641267698E-04
../RRb/RRbjob_highstat/474/00/WpJ.WpJ_RRb.RRb.ptj1.s47400.tab.gz 1.22012373615E-03 2.81859175668E-04 2.98769398992E-04 8.51524017345E-04 6.45877660926E-04 1.80831437711E-03 8.18437081426E-04 1.16905572827E-03 9.11552393232E-04 4.28823303227E-04 3.23619285320E-04 5.68102554222E-04 5.11360827285E-04 7.49764183415E-04 1.74574620131E-03 7.36874056618E-04 1.31057646827E-03 6.91007158757E-04 9.96815646883E-04 6.83816557181E-04 1.82391520689E-03 5.48935013728E-04
../RRb/RRbjob_highstat/178/00/WpJ.WpJ_RRb.RRb.ptj1.s17800.tab.gz 7.33329574897E-04 2.63734405377E-04 1.15077030746E-03 2.69857680319E-04 1.46238985330E-03 1.36162709934E-03 7.17732193329E-04 1.73518045753E-03 3.08113702623E-04 1.38032914997E-03 4.06946394654E-04 9.99305377726E-04 1.46872312870E-03 1.11231132117E-03 1.18439122231E-04 4.36639840176E-04 1.46441687472E-03 5.67635151254E-04 9.97221980374E-04 7.21179744944E-04 4.13066074052E-04 9.38666037922E-04
../RRb/RRbjob_highstat/887/00/WpJ.WpJ_RRb.RRb.ptj1.s88700.tab.gz 5.90646002443E-04 2.09437440607E-03 1.08316092612E-03 8.01677400175E-04 6.17855025452E-04 2.04467201891E-03 6.92891842935E-04 3.49014116937E-04 1.35045812289E-03 1.75440575157E-03 2.08376629644E-04 2.16293995425E-04 4.10610799812E-05 2.89695852795E-03 1.56578601051E-04 1.13173974077E-03 4.52125903155E-04 2.18678533252E-03 1.20886012002E-03 7.21179744944E-04 1.15619345030E-04 1.39125840739E-03
../RRb/RRbjob_highstat/958/00/WpJ.WpJ_RRb.RRb.ptj1.s95800.tab.gz 0.00000000000E+00 1.30538010236E-03 2.12003509505E-03 1.59850111029E-03 3.78312611375E-04 1.77019909101E-03 8.73455530503E-04 2.54282585624E-03 1.71054293436E-03 1.96084086911E-04 1.69568402411E-03 3.07843624384E-04 2.86691253121E-03 1.97638610572E-03 7.59074518829E-04 1.09261245400E-03 1.40098687718E-03 1.15267194699E-03 3.31571983147E-03 4.59628331537E-04 1.94972564907E-04 4.00943880125E-04
